Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves,adjacent to,affects,allocates,capable of,characteristic for,completed invasion phase,contained in,contains,contributes to,contributor,created by,decreases,decreases effort in,derives from,derives into,determines,don't use concept,editor note,enabled by,ends,ends during,ends with,enhance,facilitate,has alien range,has amount of closely related species,has amount of species,has area,has component,has decreased effort level by,has distribution,has growth,has habitat,has increased effort level by,has increased levels of,has index,has input,has invasion success likelihood,has level of,has measurement,has measurement unit label,has measurement value,has mortality,has natality,has native range,has number of individuals,has output,has part,has part structure that is capable of,has participant,has propagule pressure,has quality,has range,has recruitment,has role,has spatial occupant at some time,has specific name,has status,has value,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/IAO_0000111,http://purl.obolibrary.org/obo/IAO_0000112,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000115,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000232,http://purl.obolibrary.org/obo/IAO_0000412,http://purl.obolibrary.org/obo/ncbitaxon#has_rank,http://purl.obolibrary.org/obo/NCIT_A8,http://purl.obolibrary.org/obo/NCIT_NHC0,http://purl.obolibrary.org/obo/NCIT_P106,http://purl.obolibrary.org/obo/NCIT_P107,http://purl.obolibrary.org/obo/NCIT_P108,http://purl.obolibrary.org/obo/NCIT_P207,http://purl.obolibrary.org/obo/NCIT_P322,http://purl.obolibrary.org/obo/NCIT_P325,http://purl.obolibrary.org/obo/NCIT_P366,http://purl.obolibrary.org/obo/OBI_0001886,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/terms/creator,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym,http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonymType,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#inSubset,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#notation,https://w3id.org/inbio#_000130,https://w3id.org/inbio#_000132,increases,increases effort in,interacts with,is absent,is affected by,is against,is aggregate of,is alien range to,is characteristic of,is characterized by,is closely related to,is enemy of,is enhanced by,is growth of,is habitat of,is in invasion phase,is mortality of,is natality of,is native range to,is part of,is prey of,is range of,is recruitment of,is similar to,is status of,license,license,license,license,located in,location of,occupies spatial region at some time,occurs in,output of,overlaps,part of,participates in,produced by,produces,quality of,role of,shows changes in species trait,spatially coextensive with,surrounded by,surrounds,title,TODO
https://w3id.org/inbio#_000058,native range,indigenous range,A range in which a species has evolved or in which it has arrived by natural means.,false,,,https://w3id.org/inbio#_000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,native range,,indigenous range,A range in which a species has evolved or in which it has arrived by natural means.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_9526,catarrhini,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_314293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:9526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,catarrhini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C47882,increment,incremental|step,The amount by which something increases.,false,,,https://w3id.org/inbio#_000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C47882,,,,,,,,,,,,C47882,Quantitative Concept,,,C1705117,,,,,,,,,,,,incremental|step,,,,,,,,increment,,,The amount by which something increases.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000739,habitat,,An environmental system which can sustain and allow the growth of an ecological population.,false,,,http://purl.obolibrary.org/obo/ENVO_01000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_01000817,ENVO:01000739,http://purl.obolibrary.org/obo/ENVO_01000817,,,,,,,,,,,,,,,,,,,,,,,,,,EcoLexicon:habitat|https://en.wikipedia.org/wiki/Habitat|SWEETRealm:Habitat|LTER:238,,,,,,,,A habitat's specificity to an ecological population differentiates it from other environment classes.,habitat,,,An environmental system which can sustain and allow the growth of an ecological population.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001057,environment associated with a plant part or small plant,,"An environmental system determined by part of a living or dead plant, or a whole small plant.",false,,,http://purl.obolibrary.org/obo/ENVO_01001110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01001057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envoEmpo|envoMeo|envoOmics,,environment associated with a plant part or small plant,,,"An environmental system determined by part of a living or dead plant, or a whole small plant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C25256,quantity,amount,How much there is of something that you can measure; the total amount or number.,false,,,https://w3id.org/inbio#_000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C25256,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C107226|http://purl.obolibrary.org/obo/NCIT_C159502|http://purl.obolibrary.org/obo/NCIT_C159501,C25256,Quantitative Concept,,,C1265611,BRIDG,,,,,,,,,,,amount,,,,,,,,quantity,,,How much there is of something that you can measure; the total amount or number.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_9443,primates,Primata|primate,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_314146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:9443,,,,,,,,,,,,,,,,,,,,,,,,,,,,primate,,,Primata,,,,,primates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000004,population size,,It's the amount of individuals in a population,false,,,http://purl.obolibrary.org/obo/NCIT_C171088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From http://www.fao.org/aims/aos/cwr.owl#PopulationSize,tamaño de la población|размер популяции|population size|taille d'une population,,,It's the amount of individuals in a population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_3035,euglenida,Euglenophyta|Euglenoida|algae|euglenoids|euglenophytes|euglenids,,false,,,https://w3id.org/inbio#_000057|http://purl.obolibrary.org/obo/NCBITaxon_33682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:3035,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_class,,,,,,,,,,,,,,,NCBITaxon:2570883,,PMID:12812373|GC_ID:1,euglenophytes|euglenids,,ncbi_taxonomy,Euglenophyta|Euglenoida|algae|euglenoids,,,,,euglenida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000109,measurement datum,,A measurement datum is an information content entity that is a recording of the output of a measurement such as produced by a device.,false,,,http://purl.obolibrary.org/obo/IAO_0000027,,,,,,,,,,,,person:Chris Stoeckert,,,,,,true,2/2/2009 is_specified_output of some assay?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:0000109,,measurement datum,"Examples of measurement data are the recoding of the weight of a mouse as {40,mass,""grams""}, the recording of an observation of the behavior of the mouse {,process,""agitated""}, the recording of the expression level of a gene as measured through the process of microarray experiment {3.4,luminosity,}.",http://purl.obolibrary.org/obo/IAO_0000125,A measurement datum is an information content entity that is a recording of the output of a measurement such as produced by a device.,,group:OBI|OBI_0000305,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,measurement datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_207598,homininae,Homo/Pan/Gorilla group,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_9604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:207598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Homo/Pan/Gorilla group,,,,,homininae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_02500031,hydrological process,,An environmental process which has water - in any of its states - as a participant.,false,,,http://purl.obolibrary.org/obo/ENVO_02500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:02500031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This classes asserted subclasses will be moved away as it should be an inferred class.,hydrological process,,,An environmental process which has water - in any of its states - as a participant.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000029,site,,,false,,,http://purl.obolibrary.org/obo/NCIT_C20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFO:0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000088,ecological impact,impact|environmental impact,A measurable change to the properties of an ecosystem by a non-native species.,false,,,http://purl.obolibrary.org/obo/NCIT_C122929|https://w3id.org/inbio#_000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,environmental impact,,,impact,,,,,ecological impact,,,A measurable change to the properties of an ecosystem by a non-native species.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000018,parasite,,An organism that lives and feeds on or in an organism of a different species and causes harm to its host.,false,,,https://w3id.org/inbio#_000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,from https://www.thefreedictionary.com/parasite,parasite,,,An organism that lives and feeds on or in an organism of a different species and causes harm to its host.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001023,radiation,,A process during which energy is emitted or transmitted in the form of waves or particles through space or a material medium.,false,,,http://purl.obolibrary.org/obo/ENVO_02500000,,,,,,,,,,,,,,,,,,,"Requires addition of waves for full axiomatisation. This should be linked to ""subatomic particle"" with an ""or"". Note that ENVO represents space as an environmental material (a hard vacuum with sparse material inclusions).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01001023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,environmental_hazards|envoAstro,,radiation,,,A process during which energy is emitted or transmitted in the form of waves or particles through space or a material medium.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0000001,quality,trait,A dependent entity that inheres in a bearer by virtue of how the bearer is related to other entities,false,,,http://purl.obolibrary.org/obo/BFO_0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATO:0000001,,,,,,,,,http://purl.obolibrary.org/obo/envo.owl,,,,,,,,,,,,,,,,,,,trait,,,,,,,,quality,,,A dependent entity that inheres in a bearer by virtue of how the bearer is related to other entities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001785,land,,A surface layer of an astronomical body which is primarily composed of solid material and is not covered by oceans or other bodies of water.,false,,,http://purl.obolibrary.org/obo/ENVO_01001311|http://purl.obolibrary.org/obo/GEO_000000372,,,,,,,,,,,,http://orcid.org/0000-0002-4366-3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01001785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,land,,,A surface layer of an astronomical body which is primarily composed of solid material and is not covered by oceans or other bodies of water.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_1476529,cyclostomata,Agnatha|jawless vertebrates,,false,,,https://w3id.org/inbio#_000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:1476529,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_clade,,,,,,,,,,,,,,,,,GC_ID:1,jawless vertebrates,,ncbi_taxonomy,Agnatha,,,,,cyclostomata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C25334,length,,"The linear extent in space from one end of something to the other end, or the extent of something from beginning to end.",false,,,https://w3id.org/inbio#_000038|http://purl.obolibrary.org/obo/UBERON_0034768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C25334,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C101847|http://purl.obolibrary.org/obo/NCIT_C101846|http://purl.obolibrary.org/obo/NCIT_C77526|http://purl.obolibrary.org/obo/NCIT_C90259|http://purl.obolibrary.org/obo/NCIT_C124311|http://purl.obolibrary.org/obo/NCIT_C124312|http://purl.obolibrary.org/obo/NCIT_C89977|http://purl.obolibrary.org/obo/NCIT_C95120|http://purl.obolibrary.org/obo/NCIT_C89506|http://purl.obolibrary.org/obo/NCIT_C124299|http://purl.obolibrary.org/obo/NCIT_C89976|http://purl.obolibrary.org/obo/NCIT_C106039|http://purl.obolibrary.org/obo/NCIT_C124300|http://purl.obolibrary.org/obo/NCIT_C66830|http://purl.obolibrary.org/obo/NCIT_C129941|http://purl.obolibrary.org/obo/NCIT_C129942|http://purl.obolibrary.org/obo/NCIT_C95121|http://purl.obolibrary.org/obo/NCIT_C61410,C25334,Conceptual Entity,,,C1444754,CDISC|FDA|NICHD,,,,,,,,,,,,,,,,,,,length,,,"The linear extent in space from one end of something to the other end, or the extent of something from beginning to end.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000039,species evenness index,,,false,,,http://cerrado.linkeddata.es/ecology/ccon#DiversityIndex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,species evenness index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_1206795,lophotrochozoa,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_2697495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:1206795,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_clade,,,,,,,,,,,,,,,,,GC_ID:1,,,ncbi_taxonomy,,,,,,lophotrochozoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000017,ontology module subsetted by expressivity,,,false,,,http://purl.obolibrary.org/obo/IAO_8000006,,,,,,,,,,,,cjm,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000017,,,,,,,,,,,,,,,,,,,,,,,,2018-05-22T04:15:54Z,,,,,,,,,,,,ontology module subsetted by expressivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cerrado.linkeddata.es/ecology/ccon#Precipitation,average annual precipitation,,Qualquer produto da condensação do vapor de água atmosférico que cai sob efeito da gravidade.|Any product of the condensation of atmospheric water vapour that falls under gravity (http://en.wikipedia.org/wiki/Precipitation),false,,,http://purl.obolibrary.org/obo/ENVO_01000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccon:Precipitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qualquer produto da condensação do vapor de água atmosférico que cai sob efeito da gravidade.|Any product of the condensation of atmospheric water vapour that falls under gravity (http://en.wikipedia.org/wiki/Precipitation),average annual precipitation|precipitation|rainfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000094,genetic diversity,,"Genetic diversity is the total number of genetic characteristics in the genetic makeup of a species, it ranges widely from the number of species to differences within species and can be attributed to the span of survival for a species. It is distinguished from genetic variability, which describes the tendency of genetic characteristics to vary.",false,,,http://cerrado.linkeddata.es/ecology/ccon#Biodiversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,from https://en.wikipedia.org/wiki/Genetic_diversity,genetic diversity,,,"Genetic diversity is the total number of genetic characteristics in the genetic makeup of a species, it ranges widely from the number of species to differences within species and can be attributed to the span of survival for a species. It is distinguished from genetic variability, which describes the tendency of genetic characteristics to vary.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001000,environmental system determined by an organism,host-associated environment,An environmental system which is determined by a living organism.,false,,,http://purl.obolibrary.org/obo/ENVO_01001110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01001000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,host-associated environment,,,envoEmpo|envoOmics,,environmental system determined by an organism,,,An environmental system which is determined by a living organism.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0001154,elongated,,A quality inhering in a bearer by virtue of the bearer's length being notably higher than its width.,false,,,http://purl.obolibrary.org/obo/PATO_0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATO:0001154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elongated,,,A quality inhering in a bearer by virtue of the bearer's length being notably higher than its width.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000006,subset ontology module,,An ontology module that is extracted from a main ontology module and includes only a subset of entities or axioms.,false,,,http://purl.obolibrary.org/obo/IAO_8000000,,,,,,,,,,,,cjm,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000006,,,,,An ontology module that is extracted from a main ontology module and includes only a subset of entities or axioms.,subset ontology|ontology slim,,,,,,,,,,,,,,,,,,2018-05-20T20:58:11Z,,,,,,,,,,,,subset ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000060,continent,,"A large contiguous landmass that is at least partially surrounded by water, together with any islands on its continental shelf.",false,,,http://purl.obolibrary.org/obo/ENVO_01001785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,from http://vivoweb.org/ontology/core#Continent,continent,,,"A large contiguous landmass that is at least partially surrounded by water, together with any islands on its continental shelf.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001002,animal-associated environment,animal environment|Metazoan-associated environment,An environmental system determined by an animal.,false,,,http://purl.obolibrary.org/obo/ENVO_01001000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01001002,,,,,,,,,,,,,,,,,,,,,,,,,,animal environment,,Metazoan-associated environment,,,,,,envoEmpo|envoMeo|envoOmics,,animal-associated environment,,,An environmental system determined by an animal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000007,genetic characteristic,genetic trait|genetic property|genetic feature|genetic attribute,Information about the genetic characteristics,false,,,https://w3id.org/inbio#_000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,genetic trait|genetic property|genetic feature|genetic attribute,,,,,,,,genetic characteristic,,,Information about the genetic characteristics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000012,species subset ontology module,,A subset ontology that is crafted to either include or exclude a taxonomic grouping of species.,false,,,http://purl.obolibrary.org/obo/IAO_8000006,,,,,,,,,,,,cjm,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000012,,,,,A subset ontology that is crafted to either include or exclude a taxonomic grouping of species.,taxon subset,,,,,,,,,,,,,,,,,,2018-05-20T21:14:16Z,,,,,,,,,,,,species subset ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0000003,reproduction,reproductive physiological process,The production of new individuals that contain some portion of genetic material inherited from one or more parent organisms.,false,,,http://purl.obolibrary.org/obo/GO_0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0019952|GO:0050876,,Wikipedia:Reproduction,reproductive physiological process,,biological_process,,,GO:0000003,http://purl.obolibrary.org/obo/go#goslim_generic|http://purl.obolibrary.org/obo/go#goslim_pir|http://purl.obolibrary.org/obo/go#goslim_chembl|http://purl.obolibrary.org/obo/go#goslim_plant|http://purl.obolibrary.org/obo/go#goslim_flybase_ribbon|http://purl.obolibrary.org/obo/go#goslim_agr,,reproduction,,,The production of new individuals that contain some portion of genetic material inherited from one or more parent organisms.,GO:0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C178428,urbanized area,urban,"A delineated geographic area encompassing residential, commercial, and other non-residential urban land uses with a residential population of 50,000 or more people and a density of 1,000 people or more per square mile.",false,,,http://purl.obolibrary.org/obo/NCIT_C16632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C178428,,,,,,,,,,,,C178428,Geographic Area,,,,,,,,,,,,,,,urban,,,,,,,,urbanized area,,,"A delineated geographic area encompassing residential, commercial, and other non-residential urban land uses with a residential population of 50,000 or more people and a density of 1,000 people or more per square mile.",,,CL1648151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/UBERON_0034768,morphological feature,morphological property|morphological characteristic|morphological trait|morphological attribute,A part of an organism or organ that is continuous with its surroundings and distinguished from its surroundings based on morphology.,false,,,https://w3id.org/inbio#_000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBERON:0034768,,,,,,,,,,,,,,,,,,,,,,,,,,,,morphological property|morphological characteristic|morphological trait|morphological attribute,,,,,,,,morphological feature,,,A part of an organism or organ that is continuous with its surroundings and distinguished from its surroundings based on morphology.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000267,atmosphere,,An atmosphere is a layer of gases surrounding a material body of sufficient mass that is held in place by the gravity of the body.,false,,,http://purl.obolibrary.org/obo/ENVO_01000281,,,,,,,,,,,,ORCID:0000-0002-4366-3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01000267,,,,,,,,,,,,,,,,,,,,,,,,,,,LTER:48,,,,,,,,,atmosphere,,,An atmosphere is a layer of gases surrounding a material body of sufficient mass that is held in place by the gravity of the body.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_117565,myxini,Hyperotreti|Agnatha|fish|fishes,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_1476529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:117565,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_class,,,,,,,,,,,,,,,,,GC_ID:1,fish|fishes,,ncbi_taxonomy,Hyperotreti|Agnatha,,,,,myxini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
